# Chimera Neural Network - Saved Model
# W, layer, from, to, weight
# B, layer, neuron, bias
W,0,47,66,0.22837904
W,0,47,67,-0.03410226
W,0,47,68,0.03755954
W,0,47,69,-0.39951697
W,0,47,70,0.15013757
W,0,47,71,-0.03957947
W,0,47,72,-0.11956657
W,0,47,73,0.29052040
W,0,47,74,0.10053860
W,0,47,75,-0.45960698
W,0,47,76,-0.08031585
W,0,47,77,-0.17607282
W,0,47,78,0.00687859
W,0,47,79,-0.02571649
W,0,47,80,0.20880501
W,0,47,81,-0.07053729
W,0,47,82,0.12096366
W,0,47,83,0.21100305
W,0,47,84,0.20874400
W,0,47,85,-0.40004972
W,0,47,86,0.18493018
W,0,47,87,-0.08892605
W,0,47,88,0.14489102
W,0,47,89,0.08515363
W,0,47,90,-0.02639823
W,0,47,91,0.22390194
W,0,47,92,0.35297477
W,0,47,93,-0.16513444
W,0,47,94,0.09851676
W,0,47,95,0.06862757
W,0,47,96,-0.27011046
W,0,47,97,-0.04853407
W,0,47,98,-0.09085609
W,0,47,99,0.11899640
W,0,47,100,-0.28613806
W,0,47,101,0.15277168
W,0,47,102,-0.09999860
W,0,47,103,-0.12862873
W,0,47,104,0.00391097
W,0,47,105,-0.29101393
W,0,47,106,0.05579454
W,0,47,107,-0.00043255
W,0,47,108,0.11496925
W,0,47,109,0.02040642
W,0,47,110,-0.13886434
W,0,47,111,0.05077396
W,0,47,112,-0.03506506
W,0,47,113,-0.04094089
W,0,47,114,0.04677409
W,0,47,115,0.21996342
W,0,47,116,0.20810951
W,0,47,117,0.45586610
W,0,47,118,-0.12320339
W,0,47,119,0.34804550
W,0,47,120,-0.04528029
W,0,47,121,0.05751242
W,0,47,122,-0.17328283
W,0,47,123,-0.11393717
W,0,47,124,0.10896058
W,0,47,125,-0.04601270
W,0,47,126,0.15509187
W,0,47,127,-0.06410504
W,0,48,0,0.13018149
W,0,48,1,0.14257525
W,0,48,2,-0.21142586
W,0,48,3,-0.16275428
W,0,48,4,0.24250944
W,0,48,5,0.23982412
W,0,48,6,-0.06642277
W,0,48,7,-0.14573719
W,0,48,8,0.13754176
W,0,48,9,0.43160000
W,0,48,10,-0.14578961
W,0,48,11,0.09081045
W,0,48,12,-0.12683997
W,0,48,13,0.02633684
W,0,48,14,0.04912559
W,0,48,15,0.10910616
W,0,48,16,-0.02369060
W,0,48,17,0.13590807
W,0,48,18,-0.31425500
W,0,48,19,-0.02439566
W,0,48,20,0.11304190
W,0,48,21,-0.43338510
W,0,48,22,-0.35030222
W,0,48,23,0.15284596
W,0,48,24,-0.14935049
W,0,48,25,0.08536666
W,0,48,26,0.37558991
W,0,48,27,0.13076459
W,0,48,28,-0.20226049
W,0,48,29,0.02842015
W,0,48,30,-0.02653645
W,0,48,31,0.27769467
W,0,48,32,0.13322623
W,0,48,33,0.12543748
W,0,48,34,-0.45016360
W,0,48,35,-0.07639376
W,0,48,36,-0.09499297
W,0,48,37,-0.30042481
W,0,48,38,-0.00609481
W,0,48,39,-0.22011311
W,0,48,40,0.07533769
W,0,48,41,-0.22213244
W,0,48,42,-0.09297954
W,0,48,43,0.07038267
W,0,48,44,0.17595369
W,0,48,45,-0.00692842
W,0,48,46,-0.05060562
W,0,48,47,0.19544517
W,0,48,48,-0.35368446
W,0,48,49,-0.13536191
W,0,48,50,-0.23324795
W,0,48,51,0.11534920
W,0,48,52,0.21220222
W,0,48,53,0.03219819
W,0,48,54,0.05973441
W,0,48,55,0.17936023
W,0,48,56,0.09166282
W,0,48,57,-0.16969816
W,0,48,58,0.08722977
W,0,48,59,0.01653761
W,0,48,60,0.12029964
W,0,48,61,0.00388507
W,0,48,62,-0.02585552
W,0,48,63,0.07834901
W,0,48,64,-0.06895772
W,0,48,65,0.30493400
W,0,48,66,-0.13812596
W,0,48,67,0.25431436
W,0,48,68,0.04404494
W,0,48,69,0.13321136
W,0,48,70,-0.31475124
W,0,48,71,0.12482847
W,0,48,72,0.25425845
W,0,48,73,-0.01721312
W,0,48,74,0.12192873
W,0,48,75,-0.21776821
W,0,48,76,0.01130620
W,0,48,77,-0.00414792
W,0,48,78,0.13505830
W,0,48,79,-0.13548942
W,0,48,80,0.05985029
W,0,48,81,-0.24861018
W,0,48,82,-0.08075742
W,0,48,83,0.05721781
W,0,48,84,0.09427331
W,0,48,85,0.04352393
W,0,48,86,-0.12881890
W,0,48,87,-0.15498881
W,0,48,88,-0.07336260
W,0,48,89,-0.05112948
W,0,48,90,-0.02081279
W,0,48,91,0.14664555
W,0,48,92,-0.07783052
W,0,48,93,0.08652196
W,0,48,94,-0.04057289
W,0,48,95,0.07328621
W,0,48,96,0.08017190
W,0,48,97,0.05446573
W,0,48,98,0.15232413
W,0,48,99,0.10652888
W,0,48,100,-0.20867842
W,0,48,101,0.28933087
W,0,48,102,0.02280940
W,0,48,103,0.09550859
W,0,48,104,-0.39652646
W,0,48,105,0.03833215
W,0,48,106,0.01363552
W,0,48,107,-0.22896202
W,0,48,108,-0.07512479
W,0,48,109,0.17140359
W,0,48,110,0.14549607
W,0,48,111,0.21161379
W,0,48,112,0.43460637
W,0,48,113,0.02940144
W,0,48,114,0.01241019
W,0,48,115,-0.14297335
W,0,48,116,-0.12453976
W,0,48,117,0.32011309
W,0,48,118,-0.29704300
W,0,48,119,0.33238071
W,0,48,120,-0.14586830
W,0,48,121,0.15163846
W,0,48,122,0.20574673
W,0,48,123,-0.04153596
W,0,48,124,0.07396888
W,0,48,125,-0.03580909
W,0,48,126,0.02467806
W,0,48,127,0.08596577
W,0,49,0,0.03279371
W,0,49,1,-0.12646928
W,0,49,2,-0.10996014
W,0,49,3,0.19104651
W,0,49,4,0.13597465
W,0,49,5,0.26029694
W,0,49,6,-0.13964359
W,0,49,7,0.32721314
W,0,49,8,0.14252098
W,0,49,9,-0.09929475
W,0,49,10,0.13759214
W,0,49,11,-0.19470254
W,0,49,12,-0.20433949
W,0,49,13,0.01476479
W,0,49,14,-0.17394365
W,0,49,15,-0.10796569
W,0,49,16,0.28026778
W,0,49,17,0.25599819
W,0,49,18,-0.12117849
W,0,49,19,0.03473292
W,0,49,20,0.53811675
W,0,49,21,-0.17430322
W,0,49,22,-0.55955142
W,0,49,23,-0.32449168
W,0,49,24,-0.06868403
W,0,49,25,0.10019258
W,0,49,26,-0.24926192
W,0,49,27,0.04782745
W,0,49,28,-0.17037028
W,0,49,29,0.06278928
W,0,49,30,0.29683462
W,0,49,31,-0.04814624
W,0,49,32,0.29468954
W,0,49,33,0.09027785
W,0,49,34,0.11896695
W,0,49,35,-0.21607003
W,0,49,36,0.07251480
W,0,49,37,-0.21644048
W,0,49,38,-0.03705189
W,0,49,39,-0.41676927
W,0,49,40,-0.08384810
W,0,49,41,0.23069423
W,0,49,42,-0.12863623
W,0,49,43,-0.01429212
W,0,49,44,-0.03041849
W,0,49,45,-0.01040594
W,0,49,46,-0.15047942
W,0,49,47,0.20393512
W,0,49,48,-0.20379993
W,0,49,49,0.16276111
W,0,49,50,0.17687351
W,0,49,51,-0.25118813
W,0,49,52,0.06280955
W,0,49,53,0.27463228
W,0,49,54,0.22511180
W,0,49,55,0.02611504
W,0,49,56,-0.13210990
W,0,49,57,-0.00815816
W,0,49,58,-0.19906430
W,0,49,59,0.01348614
W,0,49,60,0.14840019
W,0,49,61,0.10629437
W,0,49,62,-0.00712418
W,0,49,63,0.12945005
W,0,49,64,0.07549891
W,0,49,65,0.16505204
W,0,49,66,0.08913165
W,0,49,67,-0.07441299
W,0,49,68,-0.03515129
W,0,49,69,-0.16218245
W,0,49,70,0.02149137
W,0,49,71,-0.15828392
W,0,49,72,0.05121810
W,0,49,73,0.34768292
W,0,49,74,0.13356979
W,0,49,75,0.00923933
W,0,49,76,0.02851952
W,0,49,77,-0.17661206
W,0,49,78,0.10744007
W,0,49,79,0.42130774
W,0,49,80,0.15658732
W,0,49,81,0.05353023
W,0,49,82,-0.05625113
W,0,49,83,0.52139819
W,0,49,84,-0.17206699
W,0,49,85,-0.15231244
W,0,49,86,-0.01906746
W,0,49,87,0.08700638
W,0,49,88,0.24797034
W,0,49,89,0.25326458
W,0,49,90,0.27076501
W,0,49,91,-0.04487418
W,0,49,92,0.14772095
W,0,49,93,0.10656072
W,0,49,94,0.05847949
W,0,49,95,0.16291592
W,0,49,96,0.02144728
W,0,49,97,-0.01543603
W,0,49,98,0.26154780
W,0,49,99,0.12792864
W,0,49,100,0.06390470
W,0,49,101,-0.16929232
W,0,49,102,-0.01863835
W,0,49,103,-0.26428482
W,0,49,104,0.04564497
W,0,49,105,0.07177439
W,0,49,106,0.00454691
W,0,49,107,-0.00051766
W,0,49,108,0.09089891
W,0,49,109,0.19263433
W,0,49,110,0.06891445
W,0,49,111,-0.25867292
W,0,49,112,-0.19414009
W,0,49,113,-0.12339624
W,0,49,114,0.05587634
W,0,49,115,-0.05223463
W,0,49,116,0.07995621
W,0,49,117,-0.00906789
W,0,49,118,-0.11906506
W,0,49,119,-0.00736034
W,0,49,120,0.02710108
W,0,49,121,-0.17362604
W,0,49,122,0.15507193
W,0,49,123,-0.13525394
W,0,49,124,0.11850427
W,0,49,125,0.28721550
W,0,49,126,-0.23129845
W,0,49,127,-0.00617401
W,0,50,0,-0.22941594
W,0,50,1,0.55194890
W,0,50,2,0.13779502
W,0,50,3,0.03217176
W,0,50,4,-0.06648772
W,0,50,5,-0.13755232
W,0,50,6,0.11985450
W,0,50,7,0.05210158
W,0,50,8,-0.23363090
W,0,50,9,0.00691253
W,0,50,10,-0.03427806
W,0,50,11,-0.22723030
W,0,50,12,-0.15200476
W,0,50,13,-0.15305890
W,0,50,14,0.10276167
W,0,50,15,0.11045862
W,0,50,16,0.30658427
W,0,50,17,0.15211430
W,0,50,18,0.14491686
W,0,50,19,-0.06372696
W,0,50,20,-0.24783881
W,0,50,21,0.16142847
W,0,50,22,0.03329311
W,0,50,23,0.15958339
W,0,50,24,-0.02041625
W,0,50,25,0.03387953
W,0,50,26,-0.00505960
W,0,50,27,-0.18696450
W,0,50,28,-0.04666551
W,0,50,29,-0.13374156
W,0,50,30,-0.02669640
W,0,50,31,-0.00799898
W,0,50,32,-0.07240561
W,0,50,33,0.19852446
W,0,50,34,0.11559201
W,0,50,35,0.06188575
W,0,50,36,-0.08785810
W,0,50,37,-0.03836099
W,0,50,38,0.04784938
W,0,50,39,0.16760211
W,0,50,40,0.10342397
W,0,50,41,0.04557266
W,0,50,42,0.27265313
W,0,50,43,0.12395216
W,0,50,44,-0.36519951
W,0,50,45,0.10827463
W,0,50,46,-0.15138331
W,0,50,47,0.24585220
W,0,50,48,-0.07630610
W,0,50,49,-0.23142295
W,0,50,50,0.23728585
W,0,50,51,0.08383203
W,0,50,52,-0.11899501
W,0,50,53,0.09014063
W,0,50,54,0.02455273
W,0,50,55,0.20180996
W,0,50,56,-0.00924040
W,0,50,57,0.11015511
W,0,50,58,0.11602860
W,0,50,59,0.12587532
W,0,50,60,0.15323097
W,0,50,61,0.06257401
W,0,50,62,-0.06635740
W,0,50,63,-0.20300494
W,0,50,64,-0.12677799
W,0,50,65,-0.14497516
W,0,50,66,0.17374988
W,0,50,67,0.13467388
W,0,50,68,-0.04242853
W,0,50,69,-0.27411786
W,0,50,70,0.17421933
W,0,50,71,0.22333716
W,0,50,72,-0.22353834
W,0,50,73,-0.06331777
W,0,50,74,-0.21784183
W,0,50,75,0.06487678
W,0,50,76,-0.16391566
W,0,50,77,0.24011150
W,0,50,78,0.08708959
W,0,50,79,-0.45510918
W,0,50,80,-0.06592683
W,0,50,81,-0.01709532
W,0,50,82,-0.04292837
W,0,50,83,0.09389118
W,0,50,84,0.14131114
W,0,50,85,-0.04000222
W,0,50,86,0.15288287
W,0,50,87,0.02749632
W,0,50,88,-0.09929636
W,0,50,89,0.16961831
W,0,50,90,-0.21145122
W,0,50,91,0.10563406
W,0,50,92,0.35830152
W,0,50,93,-0.13962457
W,0,50,94,0.31347632
W,0,50,95,-0.23020330
W,0,50,96,0.07002953
W,0,50,97,0.20647530
W,0,50,98,0.27356133
W,0,50,99,-0.21311794
W,0,50,100,-0.38167286
W,0,50,101,0.06336643
W,0,50,102,0.41902044
W,0,50,103,0.07814413
W,0,50,104,0.09968252
W,0,50,105,-0.13205995
W,0,50,106,0.00383467
W,0,50,107,0.17085914
W,0,50,108,-0.32404807
W,0,50,109,-0.02187135
W,0,50,110,0.33270139
W,0,50,111,0.06125659
W,0,50,112,0.12068055
W,0,50,113,0.37211210
W,0,50,114,0.02993654
W,0,50,115,-0.32615921
W,0,50,116,-0.19122535
W,0,50,117,0.06179814
W,0,50,118,-0.13392179
W,0,50,119,-0.15643872
W,0,50,120,0.19222891
W,0,50,121,0.00887778
W,0,50,122,0.23108742
W,0,50,123,-0.15802258
W,0,50,124,0.12934811
W,0,50,125,0.05986900
W,0,50,126,0.32878584
W,0,50,127,0.08938033
W,0,51,0,-0.04666054
W,0,51,1,-0.22747490
W,0,51,2,0.00938815
W,0,51,3,0.37426120
W,0,51,4,0.19546689
W,0,51,5,0.27457282
W,0,51,6,-0.32200426
W,0,51,7,-0.07574994
W,0,51,8,0.03235511
W,0,51,9,-0.14813313
W,0,51,10,0.16661885
W,0,51,11,-0.00372655
W,0,51,12,0.29213291
W,0,51,13,0.12990101
W,0,51,14,-0.30788466
W,0,51,15,0.26739898
W,0,51,16,-0.04967699
W,0,51,17,-0.04033926
W,0,51,18,0.10002891
W,0,51,19,0.27754536
W,0,51,20,0.02518411
W,0,51,21,-0.13292515
W,0,51,22,0.07472330
W,0,51,23,-0.25101075
W,0,51,24,0.29038724
W,0,51,25,0.02806958
W,0,51,26,0.14235415
W,0,51,27,-0.25740331
W,0,51,28,0.18909970
W,0,51,29,-0.28786767
W,0,51,30,0.43334478
W,0,51,31,-0.23451883
W,0,51,32,-0.21272025
W,0,51,33,0.07367820
W,0,51,34,0.19770685
W,0,51,35,0.17774013
W,0,51,36,-0.28063002
W,0,51,37,0.02440976
W,0,51,38,-0.25913039
W,0,51,39,0.07156489
W,0,51,40,-0.12291226
W,0,51,41,-0.06924781
W,0,51,42,0.07345481
W,0,51,43,0.08233840
W,0,51,44,-0.02555715
W,0,51,45,-0.02648645
W,0,51,46,-0.06679951
W,0,51,47,-0.08182126
W,0,51,48,-0.05223347
W,0,51,49,-0.18124145
W,0,51,50,-0.08134185
W,0,51,51,0.10972258
W,0,51,52,0.30920157
W,0,51,53,-0.22303149
W,0,51,54,-0.05493197
W,0,51,55,-0.38133255
W,0,51,56,-0.02051631
W,0,51,57,-0.32343277
W,0,51,58,0.01592019
W,0,51,59,-0.31711006
W,0,51,60,0.10255732
W,0,51,61,0.04963380
W,0,51,62,0.23717080
W,0,51,63,-0.18410170
W,0,51,64,0.03755718
W,0,51,65,-0.30444533
W,0,51,66,-0.08219112
W,0,51,67,-0.05993620
W,0,51,68,0.22052975
W,0,51,69,0.11516675
W,0,51,70,-0.19720115
W,0,51,71,-0.15911750
W,0,51,72,0.18419367
W,0,51,73,-0.25158232
W,0,51,74,-0.06870610
W,0,51,75,0.42808518
W,0,51,76,-0.34229892
W,0,51,77,-0.05484947
W,0,51,78,-0.03593639
W,0,51,79,0.03427266
W,0,51,80,0.08065086
W,0,51,81,-0.03616582
W,0,51,82,0.24113348
W,0,51,83,-0.25124308
W,0,51,84,-0.08365995
W,0,51,85,0.22500728
W,0,51,86,-0.14962965
W,0,51,87,-0.04104285
W,0,51,88,-0.06729465
W,0,51,89,-0.35566890
W,0,51,90,0.20410536
W,0,51,91,0.31195587
W,0,51,92,0.10422638
W,0,51,93,-0.07946313
W,0,51,94,0.01871688
W,0,51,95,-0.00047356
W,0,51,96,-0.26718059
W,0,51,97,0.07905231
W,0,51,98,0.14677119
W,0,51,99,0.08017682
W,0,51,100,-0.15977088
W,0,51,101,0.10243336
W,0,51,102,-0.18319276
W,0,51,103,-0.15668750
W,0,51,104,-0.28502667
W,0,51,105,-0.32300556
W,0,51,106,-0.07246891
W,0,51,107,0.06045431
W,0,51,108,-0.03430892
W,0,51,109,0.15666343
W,0,51,110,-0.07129069
W,0,51,111,0.20300865
W,0,51,112,-0.23455757
W,0,51,113,-0.18941848
W,0,51,114,-0.00496155
W,0,51,115,-0.28720692
W,0,51,116,-0.07484802
W,0,51,117,0.24782111
W,0,51,118,-0.03889713
W,0,51,119,-0.12542249
W,0,51,120,0.16805221
W,0,51,121,-0.03198426
W,0,51,122,-0.13189101
W,0,51,123,0.08993441
W,0,51,124,0.00599414
W,0,51,125,-0.15778103
W,0,51,126,-0.09583466
W,0,51,127,-0.14768972
W,0,52,0,-0.16774079
W,0,52,1,0.32938606
W,0,52,2,0.22692847
W,0,52,3,-0.07933504
W,0,52,4,-0.02552664
W,0,52,5,-0.06845888
W,0,52,6,0.20874728
W,0,52,7,0.00683205
W,0,52,8,0.08749494
W,0,52,9,-0.21115434
W,0,52,10,0.20066687
W,0,52,11,0.04618607
W,0,52,12,-0.08627313
W,0,52,13,0.20620817
W,0,52,14,-0.09324548
W,0,52,15,0.20112017
W,0,52,16,0.16404974
W,0,52,17,-0.19440275
W,0,52,18,0.04989663
W,0,52,19,-0.14573111
W,0,52,20,0.02608711
W,0,52,21,0.04503379
W,0,52,22,0.03383036
W,0,52,23,0.11312038
W,0,52,24,0.06835912
W,0,52,25,-0.02554688
W,0,52,26,-0.05605383
W,0,52,27,0.00382190
W,0,52,28,0.28370512
W,0,52,29,-0.37787798
W,0,52,30,0.14183454
W,0,52,31,-0.27275223
W,0,52,32,0.07065205
W,0,52,33,0.19499785
W,0,52,34,0.03263035
W,0,52,35,-0.11430556
W,0,52,36,-0.11283898
W,0,52,37,0.04359467
W,0,52,38,0.13241713
W,0,52,39,0.08126538
W,0,52,40,0.01258495
W,0,52,41,-0.01880511
W,0,52,42,-0.14121076
W,0,52,43,-0.04729590
W,0,52,44,0.07714157
W,0,52,45,0.24667722
W,0,52,46,-0.04427117
W,0,52,47,0.16781503
W,0,52,48,0.10631109
W,0,52,49,0.11421841
W,0,52,50,-0.08229148
W,0,52,51,0.04541252
W,0,52,52,0.12311937
W,0,52,53,-0.05321631
W,0,52,54,-0.27872407
W,0,52,55,0.12657933
W,0,52,56,-0.09610306
W,0,52,57,0.37533855
W,0,52,58,0.30065036
W,0,52,59,-0.19909297
W,0,52,60,-0.08493213
W,0,52,61,-0.09086649
W,0,52,62,-0.19400340
W,0,52,63,-0.16343284
W,0,52,64,0.01873700
W,0,52,65,0.16558483
W,0,52,66,0.12019713
W,0,52,67,-0.14909799
W,0,52,68,0.32580674
W,0,52,69,-0.11132968
W,0,52,70,-0.01084422
W,0,52,71,-0.28021082
W,0,52,72,0.20018159
W,0,52,73,-0.10653897
W,0,52,74,-0.27202272
W,0,52,75,0.05251347
W,0,52,76,-0.05710908
W,0,52,77,0.16074340
W,0,52,78,-0.12304074
W,0,52,79,-0.38854730
W,0,52,80,-0.22235183
W,0,52,81,-0.12512441
W,0,52,82,-0.22805274
W,0,52,83,0.14393945
W,0,52,84,-0.22596344
W,0,52,85,0.01042548
W,0,52,86,0.02257926
W,0,52,87,0.10566656
W,0,52,88,0.07497015
W,0,52,89,0.23675096
W,0,52,90,0.28798616
W,0,52,91,0.05274345
W,0,52,92,-0.09659426
W,0,52,93,0.02572513
W,0,52,94,-0.04868692
W,0,52,95,-0.04683312
W,0,52,96,-0.33935663
W,0,52,97,0.07774742
W,0,52,98,0.01698961
W,0,52,99,-0.31714255
W,0,52,100,-0.28283638
W,0,52,101,-0.25707704
W,0,52,102,-0.07893128
W,0,52,103,0.10351440
W,0,52,104,-0.20369592
W,0,52,105,0.21155056
W,0,52,106,-0.13146868
W,0,52,107,0.06719404
W,0,52,108,-0.01209479
W,0,52,109,0.09566738
W,0,52,110,0.21946688
W,0,52,111,0.00347366
W,0,52,112,-0.09153474
W,0,52,113,0.25187436
W,0,52,114,0.13765571
W,0,52,115,-0.03032626
W,0,52,116,0.11803612
W,0,52,117,0.02360095
W,0,52,118,0.12467474
W,0,52,119,-0.03708542
W,0,52,120,0.12207948
W,0,52,121,-0.36064395
W,0,52,122,0.05341601
W,0,52,123,0.06771826
W,0,52,124,-0.16529329
W,0,52,125,-0.14255588
W,0,52,126,-0.52157724
W,0,52,127,0.10991324
W,0,53,0,-0.02722451
W,0,53,1,0.04985639
W,0,53,2,-0.14506666
W,0,53,3,-0.27508405
W,0,53,4,-0.11768360
W,0,53,5,0.12585656
W,0,53,6,-0.24310638
W,0,53,7,-0.28672007
W,0,53,8,0.23299158
W,0,53,9,0.10944130
W,0,53,10,0.30491927
W,0,53,11,0.08326860
W,0,53,12,-0.13402434
W,0,53,13,-0.15912487
W,0,53,14,0.23582824
W,0,53,15,0.11200017
W,0,53,16,0.13673106
W,0,53,17,0.19424993
W,0,53,18,-0.26743731
W,0,53,19,-0.11667569
W,0,53,20,-0.07104278
W,0,53,21,-0.23999156
W,0,53,22,-0.25409842
W,0,53,23,-0.04916927
W,0,53,24,-0.09106022
W,0,53,25,0.02016387
W,0,53,26,0.07623492
W,0,53,27,-0.23700923
W,0,53,28,-0.09744848
W,0,53,29,-0.02523480
W,0,53,30,-0.06436568
W,0,53,31,-0.20813698
W,0,53,32,0.15591148
W,0,53,33,0.31522834
W,0,53,34,0.08915786
W,0,53,35,-0.07482491
W,0,53,36,-0.08644299
W,0,53,37,-0.23266773
W,0,53,38,0.17043798
W,0,53,39,0.04305768
W,0,53,40,-0.04378293
W,0,53,41,0.15701500
W,0,53,42,0.09739766
W,0,53,43,-0.13387387
W,0,53,44,-0.15222405
W,0,53,45,-0.04649001
W,0,53,46,0.07060108
W,0,53,47,0.12145880
W,0,53,48,-0.13355637
W,0,53,49,-0.08618246
W,0,53,50,-0.01367068
W,0,53,51,-0.25550956
W,0,53,52,-0.18146588
W,0,53,53,0.06329591
W,0,53,54,0.19920814
W,0,53,55,-0.00490971
W,0,53,56,0.17310789
W,0,53,57,0.19086337
W,0,53,58,0.17024042
W,0,53,59,-0.15915661
W,0,53,60,-0.31966844
W,0,53,61,0.25427347
W,0,53,62,0.09774659
W,0,53,63,0.28026900
W,0,53,64,-0.14838067
W,0,53,65,0.11044057
W,0,53,66,-0.27118126
W,0,53,67,0.01786665
W,0,53,68,-0.05851590
W,0,53,69,-0.00361189
W,0,53,70,0.02163623
W,0,53,71,-0.39543727
W,0,53,72,-0.04278425
W,0,53,73,-0.26117969
W,0,53,74,-0.00128844
W,0,53,75,0.04351858
W,0,53,76,-0.04659730
W,0,53,77,0.06843987
W,0,53,78,-0.10100421
W,0,53,79,-0.50151831
W,0,53,80,-0.33901876
W,0,53,81,-0.34076020
W,0,53,82,0.25440243
W,0,53,83,0.04687464
W,0,53,84,0.00828145
W,0,53,85,-0.06766975
W,0,53,86,0.09225456
W,0,53,87,0.04200116
W,0,53,88,-0.15585095
W,0,53,89,-0.36845174
W,0,53,90,0.26212415
W,0,53,91,0.16924389
W,0,53,92,0.04939900
W,0,53,93,-0.14620243
W,0,53,94,0.03579746
W,0,53,95,0.02888281
W,0,53,96,0.17482935
W,0,53,97,-0.03255054
W,0,53,98,0.19821794
W,0,53,99,0.16471490
W,0,53,100,0.27673742
W,0,53,101,-0.19151638
W,0,53,102,-0.03661139
W,0,53,103,-0.03781815
W,0,53,104,0.01204288
W,0,53,105,-0.21944815
W,0,53,106,0.30639824
W,0,53,107,-0.04101872
W,0,53,108,0.04355253
W,0,53,109,0.10511973
W,0,53,110,-0.07060165
W,0,53,111,-0.05187876
W,0,53,112,0.00429572
W,0,53,113,0.03401414
W,0,53,114,0.19246162
W,0,53,115,-0.16879010
W,0,53,116,-0.16191849
W,0,53,117,-0.31898811
W,0,53,118,-0.06881703
W,0,53,119,0.13188136
W,0,53,120,-0.28378561
W,0,53,121,-0.07742699
W,0,53,122,0.07202514
W,0,53,123,-0.13221075
W,0,53,124,0.32212624
W,0,53,125,0.11842176
W,0,53,126,0.02684720
W,0,53,127,-0.11002867
W,0,54,0,0.11300691
W,0,54,1,-0.01777065
W,0,54,2,-0.24498689
W,0,54,3,0.01257895
W,0,54,4,0.17414011
W,0,54,5,-0.19921985
W,0,54,6,-0.11220931
W,0,54,7,0.23517470
W,0,54,8,0.06987843
W,0,54,9,0.09645495
W,0,54,10,-0.16940220
W,0,54,11,-0.39060092
W,0,54,12,0.13379976
W,0,54,13,-0.34123775
W,0,54,14,0.39668125
W,0,54,15,0.09954233
W,0,54,16,-0.02959248
W,0,54,17,-0.13746524
W,0,54,18,0.06234428
W,0,54,19,0.16735661
W,0,54,20,-0.29808962
W,0,54,21,-0.05249399
W,0,54,22,0.24665198
W,0,54,23,-0.31013778
W,0,54,24,-0.00599397
W,0,54,25,-0.06574925
W,0,54,26,-0.31669751
W,0,54,27,-0.06282077
W,0,54,28,0.13163589
W,0,54,29,-0.23889151
W,0,54,30,-0.01668322
W,0,54,31,-0.06426582
W,0,54,32,-0.37493628
W,0,54,33,-0.03437059
W,0,54,34,-0.33032796
W,0,54,35,0.45645881
W,0,54,36,-0.16502646
W,0,54,37,0.06837174
W,0,54,38,0.19852985
W,0,54,39,0.05879868
W,0,54,40,-0.16190152
W,0,54,41,0.15185940
W,0,54,42,-0.03995490
W,0,54,43,0.16626254
W,0,54,44,0.14311007
W,0,54,45,-0.10381173
W,0,54,46,0.21237266
W,0,54,47,0.17710999
W,0,54,48,0.11150477
W,0,54,49,0.07015827
W,0,54,50,-0.20723571
W,0,54,51,0.07090765
W,0,54,52,-0.02861850
W,0,54,53,0.08321202
W,0,54,54,-0.35286620
W,0,54,55,-0.16122434
W,0,54,56,-0.26537126
W,0,54,57,0.02760799
W,0,54,58,-0.15153106
W,0,54,59,-0.15085506
W,0,54,60,0.00731373
W,0,54,61,-0.03997075
W,0,54,62,0.25707310
W,0,54,63,0.12366466
W,0,54,64,0.04817772
W,0,54,65,0.61322933
W,0,54,66,-0.13288206
W,0,54,67,-0.01914769
W,0,54,68,-0.02739389
W,0,54,69,0.14487930
W,0,54,70,0.15380535
W,0,54,71,0.12508947
W,0,54,72,-0.10371694
W,0,54,73,0.10152078
W,0,54,74,-0.21315195
W,0,54,75,0.00916202
W,0,54,76,0.11984523
W,0,54,77,-0.20270996
W,0,54,78,-0.36690751
W,0,54,79,-0.30847624
W,0,54,80,0.13985245
W,0,54,81,-0.07527123
W,0,54,82,0.20770648
W,0,54,83,-0.14747037
W,0,54,84,-0.31527379
W,0,54,85,0.07083292
W,0,54,86,-0.18730812
W,0,54,87,0.17684609
W,0,54,88,-0.02570439
W,0,54,89,0.07150763
W,0,54,90,0.05504791
W,0,54,91,-0.22548163
W,0,54,92,0.13899402
W,0,54,93,0.07037599
W,0,54,94,0.18562546
W,0,54,95,0.04103560
W,0,54,96,-0.04265970
W,0,54,97,0.17825307
W,0,54,98,-0.20390554
W,0,54,99,-0.31837109
W,0,54,100,-0.15464714
W,0,54,101,0.06563999
W,0,54,102,0.02831288
W,0,54,103,-0.13665771
W,0,54,104,-0.02426767
W,0,54,105,0.13451546
W,0,54,106,0.08292903
W,0,54,107,-0.06026006
W,0,54,108,-0.16084540
W,0,54,109,0.15587266
W,0,54,110,-0.17765965
W,0,54,111,-0.07527173
W,0,54,112,-0.39051184
W,0,54,113,0.27421066
W,0,54,114,0.00730390
W,0,54,115,0.02386598
W,0,54,116,0.04137100
W,0,54,117,-0.19234659
W,0,54,118,0.05608997
W,0,54,119,0.04074584
W,0,54,120,-0.13459833
W,0,54,121,0.25805420
W,0,54,122,0.05924473
W,0,54,123,0.07541861
W,0,54,124,0.09334793
W,0,54,125,-0.11711601
W,0,54,126,0.20144649
W,0,54,127,0.21354865
W,0,55,0,-0.18075103
W,0,55,1,0.21176092
W,0,55,2,0.15746947
W,0,55,3,-0.06479519
W,0,55,4,-0.07995158
